Australian Bureau of Statistics,,,,,,,,,,,,
1270055006C001 Statistical Area Level 1 2011 to Local Government Area 2011,,,,,,,,,,,,
Released at 11.30am (Canberra time) 27 June 2012,,,,,,,,,,,,
Table 3 Correspondence,,,,,,,,,,,,
,,,,,,,,,,,,
SA1_MAINCODE_2011,SA1_7DIGITCODE_2011,LGA_CODE_2011,LGA_NAME_2011,RATIO,PERCENTAGE,,,,,,,
12502147725,1147725,16250,Parramatta (C),1,100,,,,,,,
12502147726,1147726,16250,Parramatta (C),1,100,,,,,,,
12502147727,1147727,16250,Parramatta (C),1,100,,,,,,,
12502147728,1147728,16250,Parramatta (C),1,100,,,,,,,
12502147729,1147729,16250,Parramatta (C),1,100,,,,,,,
12502147730,1147730,16250,Parramatta (C),1,100,,,,,,,
12502147731,1147731,16250,Parramatta (C),1,100,,,,,,,
12502147732,1147732,16250,Parramatta (C),1,100,,,,,,,
12502147733,1147733,16250,Parramatta (C),1,100,,,,,,,
12502147734,1147734,16250,Parramatta (C),1,100,,,,,,,
12502147735,1147735,16250,Parramatta (C),1,100,,,,,,,
12502147736,1147736,16250,Parramatta (C),1,100,,,,,,,
12502147737,1147737,16250,Parramatta (C),1,100,,,,,,,
12502147738,1147738,16250,Parramatta (C),1,100,,,,,,,
12502147739,1147739,16250,Parramatta (C),1,100,,,,,,,
12502147740,1147740,16250,Parramatta (C),1,100,,,,,,,
12502147741,1147741,16250,Parramatta (C),1,100,,,,,,,
12502147742,1147742,16250,Parramatta (C),1,100,,,,,,,
12502147743,1147743,16250,Parramatta (C),1,100,,,,,,,
12502147744,1147744,16250,Parramatta (C),1,100,,,,,,,
12502147745,1147745,16250,Parramatta (C),1,100,,,,,,,
12502147746,1147746,16250,Parramatta (C),1,100,,,,,,,
12502147747,1147747,16250,Parramatta (C),1,100,,,,,,,
12502147748,1147748,16250,Parramatta (C),1,100,,,,,,,
12502147749,1147749,16250,Parramatta (C),1,100,,,,,,,
12502147750,1147750,16250,Parramatta (C),1,100,,,,,,,
12502147751,1147751,16250,Parramatta (C),1,100,,,,,,,
12502147752,1147752,16250,Parramatta (C),1,100,,,,,,,
12502147801,1147801,16250,Parramatta (C),1,100,,,,,,,
12502147802,1147802,17420,The Hills Shire (A),1,100,,,,,,,
12502147803,1147803,17420,The Hills Shire (A),1,100,,,,,,,
12502147804,1147804,17420,The Hills Shire (A),1,100,,,,,,,
12502147805,1147805,16250,Parramatta (C),1,100,,,,,,,
12502147806,1147806,16250,Parramatta (C),1,100,,,,,,,
12502147807,1147807,16250,Parramatta (C),1,100,,,,,,,
12502147808,1147808,16250,Parramatta (C),1,100,,,,,,,
12502147809,1147809,16250,Parramatta (C),1,100,,,,,,,
12502147810,1147810,17420,The Hills Shire (A),1,100,,,,,,,
12502147811,1147811,17420,The Hills Shire (A),1,100,,,,,,,
12502147812,1147812,17420,The Hills Shire (A),1,100,,,,,,,
12502147813,1147813,17420,The Hills Shire (A),1,100,,,,,,,
12502147814,1147814,17420,The Hills Shire (A),0.9999974,99.9997436,,,,,,,
12502147815,1147815,16250,Parramatta (C),1,100,,,,,,,
12502147816,1147816,16250,Parramatta (C),1,100,,,,,,,
12502147817,1147817,16250,Parramatta (C),1,100,,,,,,,
12502147818,1147818,16250,Parramatta (C),1,100,,,,,,,
12502147819,1147819,16250,Parramatta (C),1,100,,,,,,,
12502147820,1147820,16250,Parramatta (C),1,100,,,,,,,
12502147821,1147821,17420,The Hills Shire (A),0.9999967,99.9996689,,,,,,,
12502147822,1147822,17420,The Hills Shire (A),0.9999968,99.9996785,,,,,,,
12502147823,1147823,16250,Parramatta (C),1,100,,,,,,,
12502147824,1147824,16250,Parramatta (C),1,100,,,,,,,
12502147825,1147825,16250,Parramatta (C),1,100,,,,,,,
12502147826,1147826,16250,Parramatta (C),1,100,,,,,,,
12502147827,1147827,16250,Parramatta (C),1,100,,,,,,,
12502147828,1147828,16250,Parramatta (C),1,100,,,,,,,
12502147829,1147829,16250,Parramatta (C),1,100,,,,,,,
12502147830,1147830,16250,Parramatta (C),1,100,,,,,,,
12502147831,1147831,16250,Parramatta (C),1,100,,,,,,,
12502147832,1147832,16250,Parramatta (C),1,100,,,,,,,
12502147833,1147833,16250,Parramatta (C),1,100,,,,,,,
12502147834,1147834,16250,Parramatta (C),1,100,,,,,,,
12502147835,1147835,16250,Parramatta (C),1,100,,,,,,,
12502147836,1147836,16250,Parramatta (C),1,100,,,,,,,
12502147837,1147837,16250,Parramatta (C),1,100,,,,,,,
12502147838,1147838,16250,Parramatta (C),1,100,,,,,,,
12503147901,1147901,10350,Bankstown (C),1,100,,,,,,,
12503147902,1147902,10350,Bankstown (C),1,100,,,,,,,
12503147903,1147903,10350,Bankstown (C),1,100,,,,,,,
12503147904,1147904,10350,Bankstown (C),1,100,,,,,,,
12503147905,1147905,10350,Bankstown (C),1,100,,,,,,,
12503147906,1147906,10350,Bankstown (C),1,100,,,,,,,
12503147907,1147907,10350,Bankstown (C),1,100,,,,,,,
12503147908,1147908,10350,Bankstown (C),1,100,,,,,,,
12503147909,1147909,10350,Bankstown (C),1,100,,,,,,,
12503147910,1147910,10350,Bankstown (C),1,100,,,,,,,
12503147911,1147911,10350,Bankstown (C),1,100,,,,,,,
12503147912,1147912,10350,Bankstown (C),1,100,,,,,,,
12503147913,1147913,10350,Bankstown (C),1,100,,,,,,,
12503147914,1147914,10350,Bankstown (C),1,100,,,,,,,
12503147915,1147915,10350,Bankstown (C),1,100,,,,,,,
12503147916,1147916,10350,Bankstown (C),1,100,,,,,,,
12503147917,1147917,10350,Bankstown (C),1,100,,,,,,,
12503147918,1147918,10350,Bankstown (C),1,100,,,,,,,
12503147919,1147919,10350,Bankstown (C),1,100,,,,,,,
12503147920,1147920,10350,Bankstown (C),1,100,,,,,,,
12503147921,1147921,10350,Bankstown (C),1,100,,,,,,,
12503147922,1147922,10350,Bankstown (C),1,100,,,,,,,
12503147923,1147923,10350,Bankstown (C),1,100,,,,,,,
12503147924,1147924,10350,Bankstown (C),1,100,,,,,,,
12503147925,1147925,10350,Bankstown (C),1,100,,,,,,,
12503147926,1147926,10350,Bankstown (C),1,100,,,,,,,
12503147927,1147927,10350,Bankstown (C),1,100,,,,,,,
12503147928,1147928,10350,Bankstown (C),1,100,,,,,,,
12503147929,1147929,10350,Bankstown (C),1,100,,,,,,,
12503147930,1147930,10350,Bankstown (C),1,100,,,,,,,
12503147931,1147931,10350,Bankstown (C),1,100,,,,,,,
12503147932,1147932,10350,Bankstown (C),1,100,,,,,,,
12503147933,1147933,10350,Bankstown (C),1,100,,,,,,,
12503147934,1147934,10350,Bankstown (C),1,100,,,,,,,
12503147935,1147935,10350,Bankstown (C),1,100,,,,,,,
12503147936,1147936,10350,Bankstown (C),1,100,,,,,,,
12503147937,1147937,10350,Bankstown (C),1,100,,,,,,,
12503147938,1147938,10350,Bankstown (C),1,100,,,,,,,
12503147939,1147939,10350,Bankstown (C),1,100,,,,,,,
12503147940,1147940,10350,Bankstown (C),1,100,,,,,,,
12503147941,1147941,10350,Bankstown (C),1,100,,,,,,,
12503147942,1147942,10350,Bankstown (C),1,100,,,,,,,
12503147943,1147943,10350,Bankstown (C),1,100,,,,,,,
12503148001,1148001,12850,Fairfield (C),1,100,,,,,,,
12503148002,1148002,12850,Fairfield (C),1,100,,,,,,,
12503148003,1148003,12850,Fairfield (C),1,100,,,,,,,
12503148004,1148004,12850,Fairfield (C),1,100,,,,,,,
12503148005,1148005,12850,Fairfield (C),1,100,,,,,,,
12503148006,1148006,12850,Fairfield (C),1,100,,,,,,,
12503148007,1148007,12850,Fairfield (C),1,100,,,,,,,
12503148008,1148008,12850,Fairfield (C),1,100,,,,,,,
12503148009,1148009,12850,Fairfield (C),1,100,,,,,,,
12503148010,1148010,12850,Fairfield (C),1,100,,,,,,,
12503148011,1148011,12850,Fairfield (C),1,100,,,,,,,
12503148012,1148012,12850,Fairfield (C),1,100,,,,,,,
12503148013,1148013,12850,Fairfield (C),1,100,,,,,,,
12503148014,1148014,12850,Fairfield (C),1,100,,,,,,,
12503148015,1148015,12850,Fairfield (C),1,100,,,,,,,
12503148016,1148016,12850,Fairfield (C),1,100,,,,,,,
12503148017,1148017,12850,Fairfield (C),1,100,,,,,,,
12503148018,1148018,12850,Fairfield (C),1,100,,,,,,,
12503148019,1148019,12850,Fairfield (C),1,100,,,,,,,
12503148020,1148020,12850,Fairfield (C),1,100,,,,,,,
12503148021,1148021,12850,Fairfield (C),1,100,,,,,,,
12503148022,1148022,12850,Fairfield (C),1,100,,,,,,,
12503148023,1148023,12850,Fairfield (C),1,100,,,,,,,
12503148024,1148024,12850,Fairfield (C),1,100,,,,,,,
12503148025,1148025,12850,Fairfield (C),1,100,,,,,,,
12503148026,1148026,12850,Fairfield (C),1,100,,,,,,,
12503148027,1148027,12850,Fairfield (C),1,100,,,,,,,
12503148028,1148028,12850,Fairfield (C),1,100,,,,,,,
12503148029,1148029,12850,Fairfield (C),1,100,,,,,,,
12503148030,1148030,12850,Fairfield (C),1,100,,,,,,,
12503148031,1148031,12850,Fairfield (C),1,100,,,,,,,
12503148032,1148032,12850,Fairfield (C),0.7587349,75.8734923,,,,,,,
12503148032,1148032,13950,Holroyd (C),0.2412651,24.1265077,,,,,,,
12503148101,1148101,16250,Parramatta (C),1,100,,,,,,,
12503148102,1148102,16250,Parramatta (C),1,100,,,,,,,
12503148103,1148103,16250,Parramatta (C),1,100,,,,,,,
12503148104,1148104,16250,Parramatta (C),1,100,,,,,,,
12503148105,1148105,16250,Parramatta (C),1,100,,,,,,,
12503148106,1148106,16250,Parramatta (C),1,100,,,,,,,
12503148107,1148107,16250,Parramatta (C),1,100,,,,,,,
12503148108,1148108,16250,Parramatta (C),1,100,,,,,,,
12503148109,1148109,16250,Parramatta (C),1,100,,,,,,,
12503148110,1148110,16250,Parramatta (C),1,100,,,,,,,
12503148111,1148111,16250,Parramatta (C),1,100,,,,,,,
12503148112,1148112,16250,Parramatta (C),1,100,,,,,,,
12503148113,1148113,16250,Parramatta (C),1,100,,,,,,,
12503148114,1148114,16250,Parramatta (C),1,100,,,,,,,
12503148115,1148115,16250,Parramatta (C),1,100,,,,,,,
12503148116,1148116,16250,Parramatta (C),1,100,,,,,,,
12503148117,1148117,16250,Parramatta (C),1,100,,,,,,,
12503148118,1148118,16250,Parramatta (C),1,100,,,,,,,
12503148119,1148119,16250,Parramatta (C),1,100,,,,,,,
12503148120,1148120,16250,Parramatta (C),1,100,,,,,,,
12503148121,1148121,16250,Parramatta (C),1,100,,,,,,,
12503148122,1148122,16250,Parramatta (C),1,100,,,,,,,
12503148123,1148123,16250,Parramatta (C),1,100,,,,,,,
12503148124,1148124,16250,Parramatta (C),1,100,,,,,,,
12503148125,1148125,16250,Parramatta (C),1,100,,,,,,,
12503148126,1148126,16250,Parramatta (C),1,100,,,,,,,
12503148127,1148127,16250,Parramatta (C),1,100,,,,,,,
12503148128,1148128,16250,Parramatta (C),1,100,,,,,,,
12503148129,1148129,16250,Parramatta (C),1,100,,,,,,,
12503148130,1148130,16250,Parramatta (C),1,100,,,,,,,
12503148131,1148131,16250,Parramatta (C),1,100,,,,,,,
12503148132,1148132,16250,Parramatta (C),1,100,,,,,,,
12503148133,1148133,16250,Parramatta (C),1,100,,,,,,,
12503148134,1148134,16250,Parramatta (C),1,100,,,,,,,
12503148135,1148135,16250,Parramatta (C),1,100,,,,,,,
12503148136,1148136,16250,Parramatta (C),1,100,,,,,,,
12503148137,1148137,16250,Parramatta (C),1,100,,,,,,,
12503148138,1148138,16250,Parramatta (C),1,100,,,,,,,
12503148139,1148139,16250,Parramatta (C),1,100,,,,,,,
12503148140,1148140,16250,Parramatta (C),1,100,,,,,,,
12503148141,1148141,16250,Parramatta (C),1,100,,,,,,,
12503148142,1148142,16250,Parramatta (C),1,100,,,,,,,
12503148143,1148143,16250,Parramatta (C),1,100,,,,,,,
12503148144,1148144,13950,Holroyd (C),1,100,,,,,,,
12503148145,1148145,16250,Parramatta (C),1,100,,,,,,,
12503148146,1148146,16250,Parramatta (C),1,100,,,,,,,
12503148201,1148201,13950,Holroyd (C),1,100,,,,,,,
12503148202,1148202,13950,Holroyd (C),1,100,,,,,,,
12503148203,1148203,13950,Holroyd (C),1,100,,,,,,,
12503148204,1148204,13950,Holroyd (C),1,100,,,,,,,
12503148205,1148205,13950,Holroyd (C),1,100,,,,,,,
12503148206,1148206,13950,Holroyd (C),1,100,,,,,,,
12503148207,1148207,13950,Holroyd (C),1,100,,,,,,,
12503148208,1148208,13950,Holroyd (C),1,100,,,,,,,
12503148209,1148209,13950,Holroyd (C),1,100,,,,,,,
12503148210,1148210,13950,Holroyd (C),1,100,,,,,,,
12503148211,1148211,13950,Holroyd (C),1,100,,,,,,,
12503148212,1148212,13950,Holroyd (C),1,100,,,,,,,
12503148213,1148213,13950,Holroyd (C),1,100,,,,,,,
12503148214,1148214,13950,Holroyd (C),1,100,,,,,,,
12503148215,1148215,13950,Holroyd (C),1,100,,,,,,,
12503148216,1148216,13950,Holroyd (C),1,100,,,,,,,
12503148217,1148217,13950,Holroyd (C),1,100,,,,,,,
12503148218,1148218,13950,Holroyd (C),1,100,,,,,,,
12503148219,1148219,13950,Holroyd (C),1,100,,,,,,,
12503148220,1148220,13950,Holroyd (C),1,100,,,,,,,
12503148221,1148221,13950,Holroyd (C),1,100,,,,,,,
12503148222,1148222,13950,Holroyd (C),1,100,,,,,,,
12503148223,1148223,13950,Holroyd (C),1,100,,,,,,,
12503148224,1148224,13950,Holroyd (C),1,100,,,,,,,
12503148225,1148225,13950,Holroyd (C),1,100,,,,,,,
12503148226,1148226,13950,Holroyd (C),1,100,,,,,,,
12503148227,1148227,13950,Holroyd (C),1,100,,,,,,,
12503148228,1148228,13950,Holroyd (C),1,100,,,,,,,
12503148229,1148229,13950,Holroyd (C),1,100,,,,,,,
12503148230,1148230,13950,Holroyd (C),1,100,,,,,,,
12503148231,1148231,13950,Holroyd (C),1,100,,,,,,,
12503148232,1148232,13950,Holroyd (C),1,100,,,,,,,
12503148233,1148233,13950,Holroyd (C),1,100,,,,,,,
12503148234,1148234,13950,Holroyd (C),1,100,,,,,,,
12503148235,1148235,13950,Holroyd (C),1,100,,,,,,,
12503148236,1148236,13950,Holroyd (C),1,100,,,,,,,
12503148237,1148237,13950,Holroyd (C),1,100,,,,,,,
12503148238,1148238,13950,Holroyd (C),1,100,,,,,,,
12503148239,1148239,13950,Holroyd (C),1,100,,,,,,,
12503148240,1148240,13950,Holroyd (C),1,100,,,,,,,
12503148241,1148241,13950,Holroyd (C),1,100,,,,,,,
12503148242,1148242,13950,Holroyd (C),1,100,,,,,,,
12503148243,1148243,13950,Holroyd (C),1,100,,,,,,,
12503148244,1148244,13950,Holroyd (C),1,100,,,,,,,
12503148245,1148245,13950,Holroyd (C),1,100,,,,,,,
12503148246,1148246,13950,Holroyd (C),1,100,,,,,,,
12503148247,1148247,13950,Holroyd (C),1,100,,,,,,,
12503148248,1148248,13950,Holroyd (C),1,100,,,,,,,
12503148249,1148249,13950,Holroyd (C),1,100,,,,,,,
12503148250,1148250,13950,Holroyd (C),1,100,,,,,,,
12503148251,1148251,13950,Holroyd (C),1,100,,,,,,,
12503148252,1148252,13950,Holroyd (C),1,100,,,,,,,
12503148253,1148253,13950,Holroyd (C),1,100,,,,,,,
12503148254,1148254,13950,Holroyd (C),1,100,,,,,,,
12503148255,1148255,13950,Holroyd (C),1,100,,,,,,,
12503148256,1148256,13950,Holroyd (C),1,100,,,,,,,
12503148257,1148257,13950,Holroyd (C),1,100,,,,,,,
12503148258,1148258,13950,Holroyd (C),1,100,,,,,,,
12503148301,1148301,16250,Parramatta (C),1,100,,,,,,,
12503148302,1148302,16250,Parramatta (C),1,100,,,,,,,
12503148303,1148303,16250,Parramatta (C),1,100,,,,,,,
12503148304,1148304,16250,Parramatta (C),1,100,,,,,,,
12503148305,1148305,16250,Parramatta (C),1,100,,,,,,,
12503148306,1148306,16250,Parramatta (C),1,100,,,,,,,
12503148307,1148307,16250,Parramatta (C),1,100,,,,,,,
12503148308,1148308,16250,Parramatta (C),1,100,,,,,,,
12503148309,1148309,16250,Parramatta (C),1,100,,,,,,,
12503148310,1148310,16250,Parramatta (C),1,100,,,,,,,
12503148311,1148311,16250,Parramatta (C),1,100,,,,,,,
12503148312,1148312,16250,Parramatta (C),1,100,,,,,,,
12503148313,1148313,16250,Parramatta (C),1,100,,,,,,,
12503148314,1148314,16250,Parramatta (C),1,100,,,,,,,
12503148315,1148315,16250,Parramatta (C),1,100,,,,,,,
12503148316,1148316,16250,Parramatta (C),1,100,,,,,,,
12503148317,1148317,16250,Parramatta (C),1,100,,,,,,,
12503148318,1148318,16250,Parramatta (C),1,100,,,,,,,
12503148319,1148319,16250,Parramatta (C),1,100,,,,,,,
12503148320,1148320,16250,Parramatta (C),1,100,,,,,,,
12503148321,1148321,16250,Parramatta (C),1,100,,,,,,,
12503148322,1148322,16250,Parramatta (C),1,100,,,,,,,
12503148323,1148323,16250,Parramatta (C),1,100,,,,,,,
12503148324,1148324,16250,Parramatta (C),1,100,,,,,,,
12503148325,1148325,16250,Parramatta (C),1,100,,,,,,,
12503148326,1148326,16250,Parramatta (C),1,100,,,,,,,
12503148327,1148327,16250,Parramatta (C),1,100,,,,,,,
12503148328,1148328,16250,Parramatta (C),1,100,,,,,,,
12503148329,1148329,16250,Parramatta (C),1,100,,,,,,,
12503148330,1148330,16250,Parramatta (C),1,100,,,,,,,
12503148331,1148331,16250,Parramatta (C),1,100,,,,,,,
12503148332,1148332,16250,Parramatta (C),1,100,,,,,,,
12503148333,1148333,16250,Parramatta (C),1,100,,,,,,,
12503148334,1148334,16250,Parramatta (C),1,100,,,,,,,
12503148335,1148335,16250,Parramatta (C),1,100,,,,,,,
12503148336,1148336,16250,Parramatta (C),1,100,,,,,,,
12503148337,1148337,16250,Parramatta (C),1,100,,,,,,,
12503148338,1148338,16250,Parramatta (C),1,100,,,,,,,
12503148339,1148339,16250,Parramatta (C),1,100,,,,,,,
12503148340,1148340,16250,Parramatta (C),1,100,,,,,,,
12503148341,1148341,16250,Parramatta (C),1,100,,,,,,,
12503148342,1148342,16250,Parramatta (C),1,100,,,,,,,
12503148401,1148401,13950,Holroyd (C),1,100,,,,,,,
12503148402,1148402,13950,Holroyd (C),1,100,,,,,,,
12503148403,1148403,13950,Holroyd (C),1,100,,,,,,,
12503148404,1148404,13950,Holroyd (C),1,100,,,,,,,
12503148405,1148405,13950,Holroyd (C),1,100,,,,,,,
12503148406,1148406,13950,Holroyd (C),1,100,,,,,,,
12503148407,1148407,13950,Holroyd (C),1,100,,,,,,,
12503148408,1148408,13950,Holroyd (C),1,100,,,,,,,
12503148409,1148409,13950,Holroyd (C),1,100,,,,,,,
12503148410,1148410,13950,Holroyd (C),1,100,,,,,,,
12503148411,1148411,13950,Holroyd (C),1,100,,,,,,,
12503148412,1148412,13950,Holroyd (C),1,100,,,,,,,
12503148413,1148413,13950,Holroyd (C),1,100,,,,,,,
12503148414,1148414,13950,Holroyd (C),1,100,,,,,,,
12503148415,1148415,13950,Holroyd (C),1,100,,,,,,,
12503148416,1148416,13950,Holroyd (C),1,100,,,,,,,
12503148417,1148417,13950,Holroyd (C),1,100,,,,,,,
12503148418,1148418,13950,Holroyd (C),1,100,,,,,,,
12503148419,1148419,13950,Holroyd (C),1,100,,,,,,,
12503148420,1148420,13950,Holroyd (C),1,100,,,,,,,
12503148421,1148421,13950,Holroyd (C),1,100,,,,,,,
12503148422,1148422,13950,Holroyd (C),1,100,,,,,,,
12503148423,1148423,13950,Holroyd (C),1,100,,,,,,,
12503148424,1148424,13950,Holroyd (C),1,100,,,,,,,
12503148425,1148425,13950,Holroyd (C),1,100,,,,,,,
12503148426,1148426,13950,Holroyd (C),1,100,,,,,,,
12503148427,1148427,13950,Holroyd (C),1,100,,,,,,,
12503148428,1148428,13950,Holroyd (C),1,100,,,,,,,
12503148429,1148429,13950,Holroyd (C),1,100,,,,,,,
12503148430,1148430,13950,Holroyd (C),1,100,,,,,,,
12503148431,1148431,13950,Holroyd (C),1,100,,,,,,,
12503148432,1148432,13950,Holroyd (C),1,100,,,,,,,
12503148433,1148433,13950,Holroyd (C),1,100,,,,,,,
12503148434,1148434,13950,Holroyd (C),1,100,,,,,,,
12503148435,1148435,13950,Holroyd (C),1,100,,,,,,,
12503148436,1148436,13950,Holroyd (C),1,100,,,,,,,
12503148437,1148437,13950,Holroyd (C),1,100,,,,,,,
12503148438,1148438,13950,Holroyd (C),1,100,,,,,,,
12503148439,1148439,13950,Holroyd (C),1,100,,,,,,,
12503148440,1148440,13950,Holroyd (C),1,100,,,,,,,
12503148441,1148441,13950,Holroyd (C),1,100,,,,,,,
12503148442,1148442,13950,Holroyd (C),1,100,,,,,,,
12503148501,1148501,13950,Holroyd (C),1,100,,,,,,,
12503148502,1148502,13950,Holroyd (C),1,100,,,,,,,
12503148503,1148503,13950,Holroyd (C),1,100,,,,,,,
12503148504,1148504,13950,Holroyd (C),1,100,,,,,,,
12503148505,1148505,13950,Holroyd (C),1,100,,,,,,,
12503148506,1148506,13950,Holroyd (C),1,100,,,,,,,
12503148507,1148507,13950,Holroyd (C),1,100,,,,,,,
12503148508,1148508,13950,Holroyd (C),1,100,,,,,,,
12503148509,1148509,13950,Holroyd (C),1,100,,,,,,,
12503148510,1148510,13950,Holroyd (C),1,100,,,,,,,
12503148511,1148511,13950,Holroyd (C),1,100,,,,,,,
12503148512,1148512,13950,Holroyd (C),1,100,,,,,,,
12503148513,1148513,13950,Holroyd (C),1,100,,,,,,,
12503148514,1148514,13950,Holroyd (C),1,100,,,,,,,
12503148515,1148515,13950,Holroyd (C),1,100,,,,,,,
12503148516,1148516,13950,Holroyd (C),1,100,,,,,,,
12503148517,1148517,13950,Holroyd (C),1,100,,,,,,,
12503148518,1148518,13950,Holroyd (C),1,100,,,,,,,
12503148519,1148519,13950,Holroyd (C),1,100,,,,,,,
12503148520,1148520,13950,Holroyd (C),1,100,,,,,,,
12503148521,1148521,13950,Holroyd (C),1,100,,,,,,,
12503148522,1148522,13950,Holroyd (C),1,100,,,,,,,
12503148523,1148523,13950,Holroyd (C),1,100,,,,,,,
12503148524,1148524,13950,Holroyd (C),1,100,,,,,,,
12503148525,1148525,13950,Holroyd (C),1,100,,,,,,,
12503148526,1148526,13950,Holroyd (C),1,100,,,,,,,
12503148527,1148527,13950,Holroyd (C),1,100,,,,,,,
12503148528,1148528,13950,Holroyd (C),1,100,,,,,,,
12503148529,1148529,13950,Holroyd (C),1,100,,,,,,,
12503148530,1148530,13950,Holroyd (C),1,100,,,,,,,
12503148531,1148531,13950,Holroyd (C),1,100,,,,,,,
12503148532,1148532,13950,Holroyd (C),1,100,,,,,,,
12503148533,1148533,13950,Holroyd (C),1,100,,,,,,,
12503148534,1148534,13950,Holroyd (C),1,100,,,,,,,
12503148535,1148535,13950,Holroyd (C),1,100,,,,,,,
12503148536,1148536,13950,Holroyd (C),1,100,,,,,,,
12503148537,1148537,13950,Holroyd (C),1,100,,,,,,,
12503148538,1148538,13950,Holroyd (C),1,100,,,,,,,
12503148539,1148539,13950,Holroyd (C),1,100,,,,,,,
12503148540,1148540,13950,Holroyd (C),1,100,,,,,,,
12503148541,1148541,13950,Holroyd (C),1,100,,,,,,,
12503148542,1148542,13950,Holroyd (C),1,100,,,,,,,
12503148543,1148543,13950,Holroyd (C),1,100,,,,,,,
12503148544,1148544,13950,Holroyd (C),1,100,,,,,,,
12503148545,1148545,13950,Holroyd (C),1,100,,,,,,,
12503148546,1148546,13950,Holroyd (C),1,100,,,,,,,
12503148547,1148547,13950,Holroyd (C),1,100,,,,,,,
12503148548,1148548,13950,Holroyd (C),1,100,,,,,,,
12503148549,1148549,13950,Holroyd (C),1,100,,,,,,,
12503148550,1148550,13950,Holroyd (C),1,100,,,,,,,
12503148551,1148551,13950,Holroyd (C),1,100,,,,,,,
12503148552,1148552,13950,Holroyd (C),1,100,,,,,,,
12503148553,1148553,13950,Holroyd (C),1,100,,,,,,,
12503148554,1148554,13950,Holroyd (C),1,100,,,,,,,
12503148555,1148555,13950,Holroyd (C),1,100,,,,,,,
12503148556,1148556,13950,Holroyd (C),1,100,,,,,,,
12503148557,1148557,13950,Holroyd (C),1,100,,,,,,,
12503148558,1148558,13950,Holroyd (C),1,100,,,,,,,
12503148601,1148601,13950,Holroyd (C),1,100,,,,,,,
12503148701,1148701,13950,Holroyd (C),1,100,,,,,,,
12504148801,1148801,13950,Holroyd (C),1,100,,,,,,,
12504148802,1148802,13950,Holroyd (C),1,100,,,,,,,
12504148803,1148803,13950,Holroyd (C),1,100,,,,,,,
12504148804,1148804,13950,Holroyd (C),1,100,,,,,,,
12504148805,1148805,13950,Holroyd (C),1,100,,,,,,,
12504148806,1148806,13950,Holroyd (C),1,100,,,,,,,
